date,product_id,product_name,category,branch_id,branch_name,order_id,price,promotion_flag,festival_flag,holiday_flag,seasonal_index,total_sales,online_sales,offline_sales,returns_count,cpi,day_of_week,month,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30
2021-02-25,P001,Men_Tshirt,Male,B004,Chennai,3056,20.87,0,0,0,1.243,84.58,59.98,24.61,2.97,150.64,3,2,75.05,61.77,83.36,83.4342857142857,81.828
2021-02-26,P001,Men_Tshirt,Male,B004,Chennai,3057,21.11,0,0,0,1.246,68.91,48.87,20.05,3.25,150.64,4,2,84.58,87.25,84.36,80.81428571428572,81.313
2021-02-27,P001,Men_Tshirt,Male,B004,Chennai,3058,21.62,0,0,0,1.249,84.07,59.61,24.46,3.91,150.64,5,2,68.91,89.61,85.06,80.02285714285713,81.28
2021-02-28,P001,Men_Tshirt,Male,B004,Chennai,3059,21.22,0,0,1,1.252,104.95,74.42,30.53,4.74,150.64,6,2,84.07,108.47,80.94,79.52,82.08033333333333
2021-03-01,P001,Men_Tshirt,Male,B004,Chennai,3060,21.62,0,0,0,1.255,65.96,46.77,19.19,2.31,151.27,0,3,104.95,75.54,89.89,78.15142857142857,81.28266666666667
2021-03-02,P001,Men_Tshirt,Male,B004,Chennai,3061,21.44,0,0,0,1.258,76.08,53.95,22.13,3.43,151.27,1,3,65.96,63.54,115.65,79.94285714285714,79.96366666666667
2021-03-03,P001,Men_Tshirt,Male,B004,Chennai,3062,21.14,0,0,0,1.26,77.21,54.75,22.46,2.98,151.27,2,3,76.08,75.05,80.8,80.25142857142858,79.84400000000001
2021-03-04,P001,Men_Tshirt,Male,B004,Chennai,3063,21.61,0,0,0,1.263,82.74,58.67,24.07,3.1,151.27,3,3,77.21,84.58,72.0,79.98857142857142,80.202
2021-03-05,P001,Men_Tshirt,Male,B004,Chennai,3064,21.44,0,0,0,1.265,88.23,62.57,25.67,2.68,151.27,4,3,82.74,68.91,81.57,82.74857142857142,80.42399999999999
2021-03-06,P001,Men_Tshirt,Male,B004,Chennai,3065,21.23,0,0,0,1.268,82.44,58.46,23.98,3.26,151.27,5,3,88.23,84.07,81.88,82.51571428571428,80.44266666666665
2021-03-07,P001,Men_Tshirt,Male,B004,Chennai,3066,22.04,0,0,1,1.27,120.59,85.51,35.08,4.09,151.27,6,3,82.44,104.95,76.0,84.75,81.929
2021-03-08,P001,Men_Tshirt,Male,B004,Chennai,3067,21.81,0,0,0,1.272,89.5,63.47,26.04,4.35,151.27,0,3,120.59,65.96,74.96,88.11285714285715,82.41366666666666
2021-03-09,P001,Men_Tshirt,Male,B004,Chennai,3068,20.99,0,0,0,1.274,82.81,58.72,24.09,3.99,151.27,1,3,89.5,76.08,101.79,89.07428571428571,81.78099999999999
2021-03-10,P001,Men_Tshirt,Male,B004,Chennai,3069,21.35,0,0,0,1.276,61.39,43.53,17.86,2.05,151.27,2,3,82.81,77.21,80.11,86.8142857142857,81.157
2021-03-11,P001,Men_Tshirt,Male,B004,Chennai,3070,21.76,0,0,0,1.278,77.23,54.77,22.47,3.75,151.27,3,3,61.39,82.74,78.31,86.02714285714286,81.121
2021-03-12,P001,Men_Tshirt,Male,B004,Chennai,3071,21.78,0,0,0,1.28,76.7,54.39,22.31,3.18,151.27,4,3,77.23,88.23,64.39,84.38000000000001,81.53133333333334
2021-03-13,P001,Men_Tshirt,Male,B004,Chennai,3072,21.84,0,0,0,1.282,98.23,69.66,28.58,3.64,151.27,5,3,76.7,82.44,78.24,86.63571428571429,82.19766666666668
2021-03-14,P001,Men_Tshirt,Male,B004,Chennai,3073,21.63,0,0,1,1.284,109.38,77.56,31.82,4.29,151.27,6,3,98.23,120.59,66.11,85.03428571428572,83.64
2021-03-15,P001,Men_Tshirt,Male,B004,Chennai,3074,21.18,0,0,0,1.285,63.21,44.82,18.39,3.1,151.27,0,3,109.38,89.5,75.11,81.27857142857144,83.24333333333333
2021-03-16,P001,Men_Tshirt,Male,B004,Chennai,3075,22.14,0,0,0,1.287,83.05,58.89,24.16,3.34,151.27,1,3,63.21,82.81,101.72,81.31285714285715,82.62100000000001
2021-03-17,P001,Men_Tshirt,Male,B004,Chennai,3076,20.89,0,0,0,1.288,76.98,54.58,22.39,3.34,151.27,2,3,83.05,61.39,91.16,83.54,82.14833333333334
2021-03-18,P001,Men_Tshirt,Male,B004,Chennai,3077,20.58,1,0,0,1.29,90.65,64.28,26.37,2.87,151.27,3,3,76.98,77.23,75.15,85.45714285714287,82.665
2021-03-19,P001,Men_Tshirt,Male,B004,Chennai,3078,20.93,0,0,0,1.291,79.75,56.55,23.2,3.24,151.27,4,3,90.65,76.7,73.83,85.89285714285714,82.86233333333334
2021-03-20,P001,Men_Tshirt,Male,B004,Chennai,3079,20.77,0,0,0,1.292,97.23,68.94,28.28,4.28,151.27,5,3,79.75,98.23,61.77,85.75,84.04433333333334
2021-03-21,P001,Men_Tshirt,Male,B004,Chennai,3080,21.0,0,0,1,1.293,129.19,91.61,37.58,4.41,151.27,6,3,97.23,109.38,87.25,88.58000000000001,85.44233333333334
2021-03-22,P001,Men_Tshirt,Male,B004,Chennai,3081,21.42,0,0,0,1.294,91.64,64.98,26.66,3.73,151.27,0,3,129.19,63.21,89.61,92.64142857142858,85.51
2021-03-23,P001,Men_Tshirt,Male,B004,Chennai,3082,22.2,0,0,0,1.295,92.03,65.26,26.77,3.98,151.27,1,3,91.64,83.05,108.47,93.92428571428572,84.96199999999999
2021-03-24,P001,Men_Tshirt,Male,B004,Chennai,3083,21.67,0,0,0,1.296,84.85,60.16,24.68,3.89,151.27,2,3,92.03,76.98,75.54,95.04857142857144,85.27233333333334
2021-03-25,P001,Men_Tshirt,Male,B004,Chennai,3084,20.69,0,0,0,1.297,74.17,52.6,21.58,3.15,151.27,3,3,84.85,90.65,63.54,92.69428571428571,85.62666666666665
2021-03-26,P001,Men_Tshirt,Male,B004,Chennai,3085,21.36,0,0,0,1.298,85.1,60.34,24.76,2.87,151.27,4,3,74.17,79.75,75.05,93.45857142857143,85.96166666666667
2021-03-27,P001,Men_Tshirt,Male,B004,Chennai,3086,20.53,0,0,0,1.298,98.82,70.07,28.75,4.68,151.27,5,3,85.1,97.23,84.58,93.68571428571428,86.43633333333332
2021-03-28,P001,Men_Tshirt,Male,B004,Chennai,3087,21.57,0,0,1,1.299,115.21,81.69,33.51,3.61,151.27,6,3,98.82,129.19,68.91,91.68857142857142,87.97966666666666
2021-03-29,P001,Men_Tshirt,Male,B004,Chennai,3088,20.75,0,0,0,1.299,65.82,46.67,19.15,3.27,151.27,0,3,115.21,91.64,84.07,88.0,87.37133333333333
2021-03-30,P001,Men_Tshirt,Male,B004,Chennai,3089,21.07,0,0,0,1.3,66.5,47.16,19.35,2.48,151.27,1,3,65.82,92.03,104.95,84.35285714285715,86.08966666666667
2021-03-31,P001,Men_Tshirt,Male,B004,Chennai,3090,21.17,0,0,0,1.3,90.51,64.18,26.33,2.86,151.27,2,3,66.5,84.85,65.96,85.16142857142857,86.90799999999999
2021-04-01,P001,Men_Tshirt,Male,B004,Chennai,3091,21.05,0,0,0,1.3,84.54,59.95,24.59,3.14,151.91,3,4,90.51,74.17,76.08,86.64285714285714,87.19
2021-04-02,P001,Men_Tshirt,Male,B004,Chennai,3092,21.41,0,0,0,1.3,73.67,52.24,21.43,2.66,151.91,4,4,84.54,85.1,77.21,85.00999999999999,87.07199999999999
2021-04-03,P001,Men_Tshirt,Male,B004,Chennai,3093,21.34,0,0,0,1.3,76.19,54.02,22.16,3.11,151.91,5,4,73.67,98.82,82.74,81.77714285714286,86.85366666666667
2021-04-04,P001,Men_Tshirt,Male,B004,Chennai,3094,20.83,0,0,1,1.3,125.06,88.68,36.38,6.01,151.91,6,4,76.19,115.21,88.23,83.1842857142857,88.08133333333333
2021-04-05,P001,Men_Tshirt,Male,B004,Chennai,3095,21.78,0,0,0,1.3,83.93,59.51,24.42,2.65,151.91,0,4,125.06,65.82,82.44,85.77142857142857,88.13100000000001
2021-04-06,P001,Men_Tshirt,Male,B004,Chennai,3096,21.31,0,0,0,1.299,68.85,48.82,20.03,2.34,151.91,1,4,83.93,66.5,120.59,86.10714285714286,86.40633333333334
2021-04-07,P001,Men_Tshirt,Male,B004,Chennai,3097,21.67,0,0,0,1.299,72.29,51.26,21.03,2.34,151.91,2,4,68.85,90.51,89.5,83.50428571428571,85.83266666666667
2021-04-08,P001,Men_Tshirt,Male,B004,Chennai,3098,21.02,0,0,0,1.299,68.64,48.67,19.97,2.84,151.91,3,4,72.29,84.54,82.81,81.23285714285714,85.36033333333333
2021-04-09,P001,Men_Tshirt,Male,B004,Chennai,3099,20.87,0,0,0,1.298,73.98,52.46,21.52,3.48,151.91,4,4,68.64,73.67,61.39,81.27714285714286,85.78
2021-04-10,P001,Men_Tshirt,Male,B004,Chennai,3100,21.47,0,0,0,1.297,80.72,57.24,23.48,3.59,151.91,5,4,73.98,76.19,77.23,81.92428571428572,85.89633333333335
2021-04-11,P001,Men_Tshirt,Male,B004,Chennai,3101,20.74,0,0,1,1.297,113.55,80.52,33.03,4.88,151.91,6,4,80.72,125.06,76.7,80.28,87.12466666666666
2021-04-12,P001,Men_Tshirt,Male,B004,Chennai,3102,20.71,0,0,0,1.296,74.54,52.85,21.68,3.33,151.91,0,4,113.55,83.93,98.23,78.93857142857144,86.335
2021-04-13,P001,Men_Tshirt,Male,B004,Chennai,3103,21.64,1,0,0,1.295,97.01,68.79,28.22,2.93,151.91,1,4,74.54,68.85,109.38,82.96142857142857,85.92266666666667
2021-04-14,P001,Men_Tshirt,Male,B004,Chennai,3104,20.63,0,0,0,1.294,72.0,51.06,20.95,2.65,151.91,2,4,97.01,72.29,63.21,82.92,86.21566666666668
2021-04-15,P001,Men_Tshirt,Male,B004,Chennai,3105,20.93,0,0,0,1.293,96.34,68.31,28.03,3.12,151.91,3,4,72.0,68.64,83.05,86.87714285714287,86.65866666666668
2021-04-16,P001,Men_Tshirt,Male,B004,Chennai,3106,20.58,1,0,0,1.292,96.88,68.69,28.18,3.52,151.91,4,4,96.34,73.98,76.98,90.14857142857143,87.32199999999999
2021-04-17,P001,Men_Tshirt,Male,B004,Chennai,3107,21.41,0,0,0,1.29,89.57,63.51,26.06,4.25,151.91,5,4,96.88,80.72,90.65,91.41285714285713,87.286
2021-04-18,P001,Men_Tshirt,Male,B004,Chennai,3108,21.18,0,0,1,1.289,101.46,71.94,29.52,3.42,151.91,6,4,89.57,113.55,79.75,89.6857142857143,88.00966666666666
2021-04-19,P001,Men_Tshirt,Male,B004,Chennai,3109,20.98,0,0,0,1.288,72.09,51.12,20.97,3.15,151.91,0,4,101.46,74.54,97.23,89.33571428571427,87.17166666666665
2021-04-20,P001,Men_Tshirt,Male,B004,Chennai,3110,20.77,0,0,0,1.286,81.38,57.71,23.68,4.05,151.91,1,4,72.09,97.01,129.19,87.10285714285713,85.57799999999999
2021-04-21,P001,Men_Tshirt,Male,B004,Chennai,3111,20.94,0,0,0,1.285,95.31,67.58,27.73,4.71,151.91,2,4,81.38,72.0,91.64,90.43285714285715,85.70033333333332
2021-04-22,P001,Men_Tshirt,Male,B004,Chennai,3112,20.88,1,0,0,1.283,93.36,66.2,27.16,4.39,151.91,3,4,95.31,96.34,92.03,90.00714285714287,85.74466666666667
2021-04-23,P001,Men_Tshirt,Male,B004,Chennai,3113,21.62,1,0,0,1.281,97.02,68.79,28.22,3.19,151.91,4,4,93.36,96.88,84.85,90.02714285714286,86.15033333333332
2021-04-24,P001,Men_Tshirt,Male,B004,Chennai,3114,20.7,1,0,0,1.279,93.35,66.19,27.16,3.64,151.91,5,4,97.02,89.57,74.17,90.56714285714285,86.78966666666666
2021-04-25,P001,Men_Tshirt,Male,B004,Chennai,3115,21.59,0,0,1,1.277,122.56,86.91,35.65,5.44,151.91,6,4,93.35,101.46,85.1,93.58142857142856,88.03833333333333
2021-04-26,P001,Men_Tshirt,Male,B004,Chennai,3116,21.18,0,0,0,1.275,79.64,56.47,23.17,3.58,151.91,0,4,122.56,72.09,98.82,94.66,87.39900000000002
2021-04-27,P001,Men_Tshirt,Male,B004,Chennai,3117,21.3,0,0,0,1.273,84.29,59.77,24.52,3.92,151.91,1,4,79.64,81.38,115.21,95.0757142857143,86.36833333333334
2021-04-28,P001,Men_Tshirt,Male,B004,Chennai,3118,21.41,0,0,0,1.271,74.56,52.87,21.69,3.21,151.91,2,4,84.29,95.31,65.82,92.11142857142856,86.65966666666667
2021-04-29,P001,Men_Tshirt,Male,B004,Chennai,3119,21.66,0,0,0,1.269,77.09,54.67,22.43,3.61,151.91,3,4,74.56,93.36,66.5,89.78714285714285,87.01266666666668
2021-04-30,P001,Men_Tshirt,Male,B004,Chennai,3120,20.57,0,0,0,1.266,83.98,59.55,24.43,3.61,151.91,4,4,77.09,97.02,90.51,87.92428571428572,86.79500000000002
2021-05-01,P001,Men_Tshirt,Male,B004,Chennai,3121,21.49,0,0,0,1.264,94.41,66.95,27.46,3.28,152.55,5,5,83.98,93.35,84.54,88.07571428571428,87.12400000000001
2021-05-02,P001,Men_Tshirt,Male,B004,Chennai,3122,20.89,0,0,1,1.262,124.13,88.02,36.11,4.16,152.55,6,5,94.41,122.56,73.67,88.3,88.80600000000001
2021-05-03,P001,Men_Tshirt,Male,B004,Chennai,3123,21.33,0,0,0,1.259,75.08,53.24,21.84,2.46,152.55,0,5,124.13,79.64,76.19,87.64857142857144,88.769
2021-05-04,P001,Men_Tshirt,Male,B004,Chennai,3124,21.69,0,0,0,1.256,86.83,61.57,25.26,2.81,152.55,1,5,75.08,84.29,125.06,88.01142857142857,87.49466666666667
2021-05-05,P001,Men_Tshirt,Male,B004,Chennai,3125,21.25,0,0,0,1.254,75.52,53.55,21.97,2.92,152.55,2,5,86.83,74.56,83.93,88.14857142857143,87.21433333333333
2021-05-06,P001,Men_Tshirt,Male,B004,Chennai,3126,20.89,0,0,0,1.251,76.26,54.08,22.19,3.4,152.55,3,5,75.52,77.09,68.85,88.03,87.46133333333334
2021-05-07,P001,Men_Tshirt,Male,B004,Chennai,3127,21.75,0,0,0,1.248,68.55,48.61,19.94,2.98,152.55,4,5,76.26,83.98,72.29,85.82571428571428,87.33666666666666
2021-05-08,P001,Men_Tshirt,Male,B004,Chennai,3128,21.59,0,0,0,1.245,84.72,60.07,24.65,3.1,152.55,5,5,68.55,94.41,68.64,84.44142857142857,87.87266666666667
2021-05-09,P001,Men_Tshirt,Male,B004,Chennai,3129,21.52,0,0,1,1.242,94.96,67.33,27.62,4.09,152.55,6,5,84.72,124.13,73.98,80.27428571428571,88.57199999999999
2021-05-10,P001,Men_Tshirt,Male,B004,Chennai,3130,21.87,0,0,0,1.239,75.69,53.67,22.02,3.3,152.55,0,5,94.96,75.08,80.72,80.36142857142856,88.40433333333333
2021-05-11,P001,Men_Tshirt,Male,B004,Chennai,3131,21.38,0,0,0,1.236,74.2,52.61,21.58,2.5,152.55,1,5,75.69,86.83,113.55,78.55714285714285,87.09266666666667
2021-05-12,P001,Men_Tshirt,Male,B004,Chennai,3132,20.99,0,0,0,1.232,68.32,48.45,19.88,2.57,152.55,2,5,74.2,75.52,74.54,77.52857142857142,86.88533333333334
2021-05-13,P001,Men_Tshirt,Male,B004,Chennai,3133,21.54,0,0,0,1.229,62.63,44.41,18.22,2.13,152.55,3,5,68.32,76.26,97.01,75.58142857142856,85.73933333333333
2021-05-14,P001,Men_Tshirt,Male,B004,Chennai,3134,20.84,0,0,0,1.226,86.89,61.61,25.28,3.38,152.55,4,5,62.63,68.55,72.0,78.20142857142856,86.23566666666666
2021-05-15,P001,Men_Tshirt,Male,B004,Chennai,3135,21.65,0,0,0,1.222,75.52,53.55,21.97,3.46,152.55,5,5,86.89,84.72,96.34,76.88714285714286,85.54166666666666
2021-05-16,P001,Men_Tshirt,Male,B004,Chennai,3136,21.54,0,0,1,1.219,94.49,67.0,27.49,3.74,152.55,6,5,75.52,94.96,96.88,76.82000000000001,85.462
2021-05-17,P001,Men_Tshirt,Male,B004,Chennai,3137,21.23,0,0,0,1.215,82.9,58.78,24.12,2.54,152.55,0,5,94.49,75.69,89.57,77.85000000000001,85.23966666666666
2021-05-18,P001,Men_Tshirt,Male,B004,Chennai,3138,21.66,0,0,0,1.212,77.38,54.87,22.51,3.46,152.55,1,5,82.9,74.2,101.46,78.30428571428571,84.43699999999998
2021-05-19,P001,Men_Tshirt,Male,B004,Chennai,3139,22.35,0,0,0,1.208,82.42,58.45,23.98,3.77,152.55,2,5,77.38,68.32,72.09,80.31857142857143,84.78133333333334
2021-05-20,P001,Men_Tshirt,Male,B004,Chennai,3140,21.41,0,0,0,1.204,83.14,58.95,24.19,2.88,152.55,3,5,82.42,62.63,81.38,83.24857142857142,84.84
2021-05-21,P001,Men_Tshirt,Male,B004,Chennai,3141,21.54,0,0,0,1.2,70.75,50.17,20.58,3.27,152.55,4,5,83.14,86.89,95.31,80.94285714285715,84.02133333333335
2021-05-22,P001,Men_Tshirt,Male,B004,Chennai,3142,21.54,0,0,0,1.197,81.72,57.94,23.77,3.32,152.55,5,5,70.75,75.52,93.36,81.82857142857142,83.63333333333334
2021-05-23,P001,Men_Tshirt,Male,B004,Chennai,3143,21.44,0,0,1,1.193,101.16,71.73,29.43,4.03,152.55,6,5,81.72,94.49,97.02,82.78142857142858,83.77133333333333
2021-05-24,P001,Men_Tshirt,Male,B004,Chennai,3144,21.19,0,0,0,1.189,80.37,56.99,23.38,3.82,152.55,0,5,101.16,82.9,93.35,82.42,83.33866666666668
2021-05-25,P001,Men_Tshirt,Male,B004,Chennai,3145,21.89,0,0,0,1.185,80.92,57.38,23.54,3.61,152.55,1,5,80.37,77.38,122.56,82.92571428571429,81.95066666666666
2021-05-26,P001,Men_Tshirt,Male,B004,Chennai,3146,20.6,0,0,0,1.18,64.29,45.59,18.7,2.64,152.55,2,5,80.92,82.42,79.64,80.33571428571429,81.43900000000001
2021-05-27,P001,Men_Tshirt,Male,B004,Chennai,3147,21.43,0,0,0,1.176,73.84,52.36,21.48,3.03,152.55,3,5,64.29,83.14,84.29,79.00714285714287,81.09066666666666
2021-05-28,P001,Men_Tshirt,Male,B004,Chennai,3148,21.89,0,0,0,1.172,68.25,48.39,19.85,3.04,152.55,4,5,73.84,70.75,74.56,78.65,80.88033333333333
2021-05-29,P001,Men_Tshirt,Male,B004,Chennai,3149,21.06,0,0,0,1.168,68.2,48.36,19.84,2.88,152.55,5,5,68.25,81.72,77.09,76.71857142857142,80.584
2021-05-30,P001,Men_Tshirt,Male,B004,Chennai,3150,22.16,0,0,1,1.164,100.74,71.43,29.31,4.16,152.55,6,5,68.2,101.16,83.98,76.65857142857143,81.14266666666666
2021-05-31,P001,Men_Tshirt,Male,B004,Chennai,3151,21.66,0,0,0,1.159,79.42,56.32,23.1,3.81,152.55,0,5,100.74,80.37,94.41,76.52285714285715,80.643
2021-06-01,P001,Men_Tshirt,Male,B004,Chennai,3152,21.28,0,0,0,1.155,74.7,52.97,21.73,3.19,153.18,1,6,79.42,80.92,124.13,75.63428571428572,78.99533333333332
2021-06-02,P001,Men_Tshirt,Male,B004,Chennai,3153,21.76,0,0,0,1.15,76.14,53.99,22.15,2.6,153.18,2,6,74.7,64.29,75.08,77.32714285714285,79.03066666666668
2021-06-03,P001,Men_Tshirt,Male,B004,Chennai,3154,21.2,0,0,0,1.146,72.19,51.19,21.0,2.9,153.18,3,6,76.14,73.84,86.83,77.09142857142857,78.54266666666666
2021-06-04,P001,Men_Tshirt,Male,B004,Chennai,3155,22.14,0,0,0,1.141,69.21,49.07,20.13,2.51,153.18,4,6,72.19,68.25,75.52,77.22857142857141,78.33233333333332
2021-06-05,P001,Men_Tshirt,Male,B004,Chennai,3156,20.94,1,0,0,1.137,104.09,73.81,30.28,3.7,153.18,5,6,69.21,68.2,76.26,82.35571428571428,79.26
2021-06-06,P001,Men_Tshirt,Male,B004,Chennai,3157,21.97,0,0,1,1.132,93.93,66.6,27.32,4.27,153.18,6,6,104.09,100.74,68.55,81.38285714285713,80.106
2021-06-07,P001,Men_Tshirt,Male,B004,Chennai,3158,21.16,0,0,0,1.128,67.42,47.8,19.61,2.95,153.18,0,6,93.93,79.42,84.72,79.66857142857144,79.52933333333333
2021-06-08,P001,Men_Tshirt,Male,B004,Chennai,3159,21.46,0,0,0,1.123,59.91,42.48,17.43,2.88,153.18,1,6,67.42,74.7,94.96,77.55571428571429,78.36100000000002
2021-06-09,P001,Men_Tshirt,Male,B004,Chennai,3160,20.64,0,0,0,1.118,65.32,46.32,19.0,2.22,153.18,2,6,59.91,76.14,75.69,76.00999999999999,78.01533333333333
2021-06-10,P001,Men_Tshirt,Male,B004,Chennai,3161,20.3,0,0,0,1.113,67.74,48.03,19.71,2.43,153.18,3,6,65.32,72.19,74.2,75.37428571428572,77.8
2021-06-11,P001,Men_Tshirt,Male,B004,Chennai,3162,21.92,0,0,0,1.109,64.97,46.07,18.9,2.9,153.18,4,6,67.74,69.21,68.32,74.76857142857143,77.68833333333333
2021-06-12,P001,Men_Tshirt,Male,B004,Chennai,3163,20.81,0,0,0,1.104,72.61,51.49,21.12,2.19,153.18,5,6,64.97,104.09,62.63,70.27142857142857,78.021
2021-06-13,P001,Men_Tshirt,Male,B004,Chennai,3164,21.91,0,0,1,1.099,105.6,74.88,30.72,4.9,153.18,6,6,72.61,93.93,86.89,71.93857142857142,78.64466666666667
2021-06-14,P001,Men_Tshirt,Male,B004,Chennai,3165,21.25,0,0,0,1.094,77.29,54.8,22.48,3.32,153.18,0,6,105.6,67.42,75.52,73.34857142857143,78.70366666666668
2021-06-15,P001,Men_Tshirt,Male,B004,Chennai,3166,21.28,0,0,0,1.089,83.65,59.31,24.33,2.62,153.18,1,6,77.29,59.91,94.49,76.74,78.34233333333333
2021-06-16,P001,Men_Tshirt,Male,B004,Chennai,3167,22.12,0,0,0,1.084,69.78,49.48,20.3,2.83,153.18,2,6,83.65,65.32,82.9,77.37714285714286,77.90499999999999
2021-06-17,P001,Men_Tshirt,Male,B004,Chennai,3168,20.65,0,0,0,1.079,71.78,50.9,20.88,2.19,153.18,3,6,69.78,67.74,77.38,77.9542857142857,77.71833333333333
2021-06-18,P001,Men_Tshirt,Male,B004,Chennai,3169,21.26,0,0,0,1.074,67.25,47.69,19.56,2.45,153.18,4,6,71.78,64.97,82.42,78.28,77.21266666666666
2021-06-19,P001,Men_Tshirt,Male,B004,Chennai,3170,21.08,0,0,0,1.069,65.71,46.6,19.12,2.56,153.18,5,6,67.25,72.61,83.14,77.2942857142857,76.63166666666666
2021-06-20,P001,Men_Tshirt,Male,B004,Chennai,3171,21.23,0,0,1,1.064,94.93,67.31,27.62,3.85,153.18,6,6,65.71,105.6,70.75,75.77,77.43766666666666
2021-06-21,P001,Men_Tshirt,Male,B004,Chennai,3172,20.7,0,0,0,1.059,55.61,39.43,16.18,2.23,153.18,0,6,94.93,77.29,81.72,72.67285714285715,76.56733333333334
2021-06-22,P001,Men_Tshirt,Male,B004,Chennai,3173,21.25,0,0,0,1.054,66.93,47.46,19.47,2.77,153.18,1,6,55.61,83.65,101.16,70.28428571428572,75.42633333333333
2021-06-23,P001,Men_Tshirt,Male,B004,Chennai,3174,21.09,0,0,0,1.049,68.61,48.65,19.96,2.11,153.18,2,6,66.93,69.78,80.37,70.11714285714285,75.03433333333332
2021-06-24,P001,Men_Tshirt,Male,B004,Chennai,3175,21.42,0,0,0,1.044,58.59,41.55,17.04,2.01,153.18,3,6,68.61,71.78,80.92,68.23285714285714,74.29
2021-06-25,P001,Men_Tshirt,Male,B004,Chennai,3176,20.99,1,0,0,1.039,69.94,49.59,20.35,2.79,153.18,4,6,58.59,67.25,64.29,68.61714285714285,74.47833333333332
2021-06-26,P001,Men_Tshirt,Male,B004,Chennai,3177,21.62,0,0,0,1.033,71.14,50.45,20.7,3.08,153.18,5,6,69.94,65.71,73.84,69.39285714285714,74.38833333333334
2021-06-27,P001,Men_Tshirt,Male,B004,Chennai,3178,21.5,0,0,1,1.028,99.86,70.81,29.05,3.06,153.18,6,6,71.14,94.93,68.25,70.09714285714286,75.44200000000001
2021-06-28,P001,Men_Tshirt,Male,B004,Chennai,3179,21.14,0,0,0,1.023,71.99,51.05,20.94,3.33,153.18,0,6,99.86,55.61,68.2,72.43714285714286,75.56833333333333
2021-06-29,P001,Men_Tshirt,Male,B004,Chennai,3180,21.52,0,0,0,1.018,64.37,45.64,18.72,2.25,153.18,1,6,71.99,66.93,100.74,72.07142857142857,74.356
2021-06-30,P001,Men_Tshirt,Male,B004,Chennai,3181,21.34,0,0,0,1.013,59.53,42.21,17.32,2.56,153.18,2,6,64.37,68.61,79.42,70.77428571428571,73.693
2021-07-01,P001,Men_Tshirt,Male,B004,Chennai,3182,21.61,0,0,0,1.008,73.91,45.01,28.9,3.59,153.82,3,7,59.53,58.59,74.7,72.96285714285715,73.66666666666667
2021-07-02,P001,Men_Tshirt,Male,B004,Chennai,3183,21.84,0,0,0,1.003,54.65,33.28,21.37,1.86,153.82,4,7,73.91,69.94,76.14,70.77857142857142,72.95033333333332
2021-07-03,P001,Men_Tshirt,Male,B004,Chennai,3184,21.5,0,0,0,0.997,66.29,40.37,25.92,2.2,153.82,5,7,54.65,71.14,72.19,70.08571428571429,72.75366666666667
2021-07-04,P001,Men_Tshirt,Male,B004,Chennai,3185,20.71,0,0,1,0.992,89.09,54.25,34.84,2.89,153.82,6,7,66.29,99.86,69.21,68.54714285714286,73.41633333333334
2021-07-05,P001,Men_Tshirt,Male,B004,Chennai,3186,21.52,0,0,0,0.987,61.6,37.51,24.09,2.71,153.82,0,7,89.09,71.99,104.09,67.06285714285715,72.0
2021-07-06,P001,Men_Tshirt,Male,B004,Chennai,3187,21.16,0,0,0,0.982,59.27,36.1,23.18,2.95,153.82,1,7,61.6,64.37,93.93,66.33428571428571,70.84466666666667
2021-07-07,P001,Men_Tshirt,Male,B004,Chennai,3188,21.24,0,0,0,0.977,53.73,32.72,21.01,2.65,153.82,2,7,59.27,59.53,67.42,65.50571428571429,70.38833333333334
2021-07-08,P001,Men_Tshirt,Male,B004,Chennai,3189,21.76,0,0,0,0.972,57.86,35.24,22.63,2.18,153.82,3,7,53.73,73.91,59.91,63.21285714285714,70.32
2021-07-09,P001,Men_Tshirt,Male,B004,Chennai,3190,21.58,0,0,0,0.967,60.65,36.93,23.72,2.89,153.82,4,7,57.86,54.65,65.32,64.07000000000001,70.16433333333335
2021-07-10,P001,Men_Tshirt,Male,B004,Chennai,3191,21.51,0,0,0,0.961,61.61,37.52,24.09,3.01,153.82,5,7,60.65,66.29,67.74,63.40142857142858,69.96000000000001
2021-07-11,P001,Men_Tshirt,Male,B004,Chennai,3192,21.65,0,0,1,0.956,83.08,50.59,32.49,2.68,153.82,6,7,61.61,89.09,64.97,62.542857142857144,70.56366666666666
2021-07-12,P001,Men_Tshirt,Male,B004,Chennai,3193,21.74,0,0,0,0.951,64.49,39.27,25.22,3.09,153.82,0,7,83.08,61.6,72.61,62.95571428571428,70.29299999999999
2021-07-13,P001,Men_Tshirt,Male,B004,Chennai,3194,21.93,0,0,0,0.946,67.8,41.29,26.51,2.08,153.82,1,7,64.49,59.27,105.6,64.17428571428572,69.033
2021-07-14,P001,Men_Tshirt,Male,B004,Chennai,3195,20.58,0,0,0,0.941,66.18,40.3,25.88,2.96,153.82,2,7,67.8,53.73,77.29,65.95285714285714,68.66266666666667
2021-07-15,P001,Men_Tshirt,Male,B004,Chennai,3196,20.49,0,0,0,0.936,56.46,34.38,22.08,2.61,153.82,3,7,66.18,57.86,83.65,65.75285714285715,67.75633333333333
